PAYMENT_ID,SALES,PROFIT,DISCOUNT,TOTAL_PRICE
13333,149.46,26.88,0.0,149.46
13334,97.32,17.46,0.0,194.64
13335,173.76,-117.36,0.6,695.04
13336,138.6,30.42,0.0,415.79999999999995
13337,189.42,52.92,0.0,1325.9399999999998
13338,1198.33,70.49,0.15,11983.3
13339,46.22,-27.78,0.4,184.88
13340,140.45,21.03,0.4,983.1499999999999
13341,256.74,110.34,0.0,513.48
13342,56.3,15.76,0.0,112.6
13343,146.1,18.9,0.0,730.5
13344,143.86,-6.5,0.1,575.44
13345,116.4,24.33,0.1,1047.6000000000001
13346,146.6,58.6,0.0,733.0
13347,123.48,41.86,0.0,864.36
13348,130.44,30.0,0.0,260.88
13349,230.26,20.44,0.1,460.52
13350,46.92,15.9,0.0,93.84
13351,154.48,63.28,0.0,617.92
13352,98.04,2.88,0.0,392.16
13353,25.92,9.07,0.2,129.60000000000002
13354,422.98,-76.97,0.45,1268.94
13355,71.21,-14.35,0.4,284.84
13356,319.83,51.03,0.0,2238.81
13357,101.4,27.36,0.0,405.6
13358,154.14,13.68,0.1,154.14
13359,122.37,35.46,0.0,122.37
13360,144.42,23.1,0.0,144.42
13361,119.96,33.59,0.0,239.92
13362,165.65,-4.63,0.27,662.6
13363,128.32,22.88,0.002,128.32
13364,110.08,3.28,0.0,440.32
13365,829.32,215.52,0.0,3317.28
13366,144.97,12.22,0.17,144.97
13367,130.26,31.26,0.0,260.52
13368,199.95,63.98,0.0,999.75
13369,302.94,18.18,0.0,908.8199999999999
13370,125.64,-56.55,0.6,125.64
13371,207.36,35.25,0.0,207.36
13372,267.36,29.4,0.0,534.72
13373,206.4,24.75,0.0,1032.0
13374,110.72,-14.38,0.15,221.44
13375,150.0,28.5,0.0,750.0
13376,97.18,6.07,0.2,194.36
13377,120.08,39.6,0.0,480.32
13378,126.82,43.66,0.1,126.82
13379,255.96,104.94,0.0,2303.64
13380,133.35,5.25,0.0,666.75
13381,62.34,8.7,0.0,124.68
13382,86.62,8.66,0.0,173.24
13383,352.59,158.55,0.0,2468.1299999999997
13384,94.8,27.48,0.0,284.4
13385,271.49,84.83,0.2,814.47
13386,424.71,157.14,0.0,3822.39
13387,105.53,-7.61,0.3,316.59000000000003
13388,184.86,51.66,0.0,1109.16
13389,37.66,18.45,0.0,263.62
13390,477.24,9.54,0.0,1908.96
13391,122.76,41.67,0.0,368.28000000000003
13392,1522.64,169.18,0.1,13703.76
13393,61.44,28.26,0.0,184.32
13394,215.46,-71.84,0.4,1077.3
13395,130.24,52.08,0.0,520.96
13396,94.4,0.94,0.0,94.4
13397,333.48,49.98,0.0,666.96
13398,220.56,105.84,0.0,1323.3600000000001
13399,173.52,29.34,0.0,1561.68
13400,114.34,6.86,0.0,114.34
13401,113.52,23.76,0.0,908.16
13402,55.58,-81.58,0.7,222.32
13403,212.88,0.0,0.0,1277.28
13404,245.48,29.96,0.1,490.96
13405,186.95,-74.95,0.4,1121.6999999999998
13406,94.43,-42.49,0.6,283.29
13407,102.87,27.36,0.1,308.61
13408,84.16,-6.56,0.1,252.48
13409,252.16,90.72,0.0,2017.28
13410,271.92,21.72,0.0,1631.52
13411,109.98,5.49,0.0,109.98
13412,145.56,53.31,0.1,436.68
13413,182.24,21.84,0.0,364.48
13414,113.16,11.28,0.0,339.48
13415,127.12,-76.38,0.4,1398.3200000000002
13416,134.6,25.07,0.25,403.79999999999995
13417,409.26,114.54,0.0,818.52
13418,88.04,22.89,0.0,352.16
13419,16.19,-6.88,0.6,32.38
13420,241.68,38.64,0.0,1933.44
13421,446.66,120.86,0.15,893.32
13422,137.86,-41.36,0.6,413.58000000000004
13423,63.49,4.76,0.2,253.96
13424,719.88,64.68,0.0,10078.32
13425,229.18,38.2,0.4,458.36
13426,136.2,-92.76,0.5,1089.6
13427,138.69,58.23,0.0,416.07
13428,185.58,59.31,0.0,556.74
13429,124.59,53.55,0.0,124.59
13430,76.64,26.82,0.2,153.28
13431,195.6,70.4,0.0,782.4
13432,191.21,-376.07,0.7,191.21
13433,76.11,15.96,0.0,76.11
13434,159.75,59.1,0.0,798.75
13435,207.33,-29.07,0.5,414.66
13436,327.24,81.78,0.0,654.48
13437,57.57,5.76,0.2,230.28
13438,341.96,-427.45,0.6,1709.8
13439,111.98,26.88,0.0,223.96
13440,340.41,20.37,0.0,2382.8700000000003
13441,122.03,-20.98,0.3,366.09000000000003
13442,88.92,39.96,0.0,533.52
13443,93.51,2.79,0.0,280.53000000000003
13444,253.49,-116.01,0.602,1267.45
13445,125.22,33.78,0.0,375.65999999999997
13446,58.83,6.45,0.0,58.83
13447,121.26,35.04,0.17,242.52
13448,65.88,23.04,0.0,395.28
13449,63.2,23.38,0.0,316.0
13450,151.92,65.28,0.0,303.84
13451,109.2,43.68,0.0,436.8
13452,218.4,69.81,0.0,2839.2000000000003
13453,376.86,97.98,0.0,376.86
13454,147.66,24.54,0.1,442.98
13455,144.42,23.1,0.0,144.42
13456,272.84,-115.96,0.6,1364.1999999999998
13457,15.12,4.91,0.2,75.6
13458,130.95,40.59,0.0,392.84999999999997
13459,188.4,54.6,0.0,753.6
13460,258.96,121.71,0.0,258.96
13461,221.16,15.48,0.0,442.32
13462,304.2,5.94,0.0,1825.1999999999998
13463,54.6,17.4,0.0,218.4
13464,108.48,21.66,0.0,325.44
13465,139.0,16.6,0.0,695.0
13466,509.87,-39.67,0.1,1019.74
13467,212.16,80.52,0.0,848.64
13468,103.68,2.28,0.1,518.4000000000001
13469,114.19,-247.49,0.7,913.52
13470,107.28,-53.64,0.5,429.12
13471,96.77,5.33,0.1,387.08
13472,82.3,16.42,0.1,246.89999999999998
13473,337.1,-8.44,0.2,1011.3000000000001
13474,228.6,75.3,0.0,1143.0
13475,81.16,36.04,0.1,162.32
13476,248.64,109.32,0.0,994.56
13477,144.34,35.26,0.1,433.02
13478,224.4,-13.56,0.5,897.6
13479,272.79,32.55,0.25,1909.5300000000002
13480,198.45,89.28,0.0,198.45
13481,433.92,164.88,0.0,3471.36
13482,198.42,33.72,0.0,198.42
13483,145.8,62.64,0.0,437.40000000000003
13484,83.43,12.96,0.1,250.29000000000002
13485,58.83,22.35,0.0,58.83
13486,129.13,10.63,0.15,258.26
13487,62.61,18.78,0.0,62.61
13488,66.53,22.13,0.1,133.06
13489,387.09,127.71,0.0,387.09
13490,168.46,-40.02,0.2,168.46
13491,273.18,76.44,0.0,546.36
13492,182.27,-22.03,0.17,546.8100000000001
13493,74.64,-33.76,0.4,746.4
13494,143.48,-123.53,0.5,717.4
13495,117.56,-55.69,0.45,587.8
13496,19.44,9.33,0.0,58.32000000000001
13497,308.52,27.72,0.0,1851.12
13498,35.7,2.82,0.0,71.4
13499,45.37,-9.29,0.17,45.37
13500,175.17,38.52,0.0,175.17
13501,180.12,63.03,0.0,180.12
13502,145.86,11.64,0.0,291.72
13503,79.74,26.31,0.0,79.74
13504,92.94,25.09,0.0,278.82
13505,81.82,-1.48,0.4,572.74
13506,232.39,85.15,0.1,697.17
13507,18.43,-12.29,0.7,147.44
13508,137.77,-220.55,0.7,551.08
13509,134.61,39.03,0.0,134.61
13510,264.82,-66.2,0.2,794.46
13511,167.5,-5.68,0.4,1172.5
13512,246.3,39.36,0.0,738.9000000000001
13513,199.58,11.06,0.1,798.32
13514,131.76,59.22,0.0,395.28
13515,100.8,29.16,0.0,604.8
13516,135.06,-9.42,0.27,945.4200000000001
13517,108.42,47.7,0.0,216.84
13518,153.66,63.12,0.1,460.98
13519,217.89,-9.81,0.1,1089.4499999999998
13520,25.49,4.78,0.2,50.98
13521,175.92,82.68,0.0,527.76
13522,23.36,6.07,0.0,93.44
13523,1348.7,-219.16,0.2,8092.200000000001
13524,284.36,-75.83,0.4,568.72
13525,47.92,19.6,0.0,191.68
13526,196.1,41.1,0.0,980.5
13527,268.16,5.9,0.1,536.32
13528,3.42,1.07,0.2,3.42
13529,219.33,78.93,0.0,657.99
13530,148.22,12.86,0.2,889.3199999999999
13531,256.8,71.88,0.0,513.6
13532,97.66,-63.5,0.6,195.32
13533,942.78,94.28,0.2,3771.12
13534,97.02,-4.88,0.4,485.09999999999997
13535,142.46,-121.3,0.47,1994.44
13536,264.9,58.26,0.0,264.9
13537,291.42,131.1,0.0,582.84
13538,158.85,35.73,0.2,317.7
13539,370.74,123.51,0.1,1112.22
13540,112.16,-100.96,0.5,897.28
13541,96.9,26.1,0.0,484.5
13542,352.86,35.28,0.0,705.72
13543,166.83,4.98,0.0,166.83
13544,196.88,6.44,0.1,787.52
13545,271.22,24.05,0.1,1898.5400000000002
13546,191.85,90.15,0.0,959.25
13547,191.96,30.68,0.0,383.92
13548,104.58,9.24,0.0,732.06
13549,594.82,59.48,0.2,1189.64
13550,56.73,19.26,0.0,56.73
13551,243.81,121.86,0.0,731.4300000000001
13552,156.51,-35.22,0.2,626.04
13553,433.31,-10.45,0.17,866.62
13554,249.18,72.24,0.0,498.36
13555,414.0,45.52,0.0,828.0
13556,145.98,26.19,0.0,437.93999999999994
13557,164.5,24.1,0.25,493.5
13558,39.96,3.5,0.2,199.8
13559,214.83,60.06,0.0,2363.13
13560,158.1,-28.5,0.5,1581.0
13561,35.35,12.82,0.2,318.15000000000003
13562,30.88,3.86,0.2,123.52
13563,96.9,0.0,0.0,193.8
13564,242.56,12.0,0.0,1940.48
13565,47.61,-29.55,0.5,95.22
13566,139.68,44.64,0.0,558.72
13567,173.61,10.26,0.0,1562.4900000000002
13568,54.69,5.46,0.0,54.69
13569,139.35,-86.43,0.5,278.7
13570,293.62,88.42,0.17,1174.48
13571,182.72,84.05,0.0,1461.76
13572,44.41,-30.2,0.47,133.23
13573,159.56,59.04,0.0,638.24
13574,21.2,-11.66,0.6,63.599999999999994
13575,263.92,5.24,0.0,527.84
13576,248.64,19.8,0.0,994.56
13577,350.88,24.48,0.0,2807.04
13578,141.9,8.4,0.0,709.5
13579,114.96,24.0,0.0,919.68
13580,142.85,46.37,0.2,428.54999999999995
13581,772.68,-57.95,0.2,3863.3999999999996
13582,160.2,67.14,0.0,961.1999999999999
13583,325.8,107.46,0.0,977.4000000000001
13584,154.26,13.86,0.0,462.78
13585,131.27,45.17,0.1,262.54
13586,60.48,21.72,0.0,241.92
13587,441.96,101.65,0.0,883.92
13588,82.5,6.6,0.0,412.5
13589,165.24,-239.61,0.6,165.24
13590,828.84,0.0,0.0,4973.04
13591,157.77,37.8,0.0,473.31000000000006
13592,165.68,43.04,0.0,662.72
13593,238.27,-7.97,0.4,953.08
13594,65.97,31.01,0.0,197.91
13595,164.7,65.88,0.0,494.09999999999997
13596,207.36,35.25,0.0,207.36
13597,80.32,27.28,0.0,321.28
13598,378.92,63.72,0.002,1515.68
13599,178.32,19.56,0.0,1069.92
13600,6.85,2.14,0.2,13.7
13601,18.96,8.53,0.0,37.92
13602,246.11,-0.04,0.1,1230.5500000000002
13603,166.18,-99.74,0.4,332.36
13604,195.84,-111.06,0.4,979.2
13605,10.48,-17.29,0.8,62.88
13606,123.9,39.6,0.0,619.5
13607,205.97,-41.27,0.5,617.91
13608,7.78,3.5,0.0,7.78
13609,71.52,15.6,0.0,572.16
13610,236.95,102.67,0.1,947.8
13611,158.58,20.58,0.0,317.16
13612,169.3,-27.53,0.2,169.3
13613,102.78,3.78,0.47,411.12
13614,103.56,18.6,0.0,207.12
13615,291.96,52.38,0.0,1751.7599999999998
13616,164.75,52.97,0.1,988.5
13617,112.2,52.71,0.0,112.2
13618,130.34,24.64,0.0,912.38
13619,245.7,51.52,0.0,1719.8999999999999
13620,85.43,-185.11,0.7,170.86
13621,204.15,53.07,0.0,204.15
13622,432.66,-394.26,0.55,1297.98
13623,77.46,3.09,0.0,77.46
13624,53.01,4.77,0.0,53.01
13625,199.44,0.0,0.0,797.76
13626,127.89,15.33,0.0,127.89
13627,81.67,-110.27,0.6,81.67
13628,297.36,-119.07,0.5,2081.52
13629,297.3,-89.2,0.4,1486.5
13630,57.6,17.28,0.0,172.8
13631,239.97,2.4,0.0,719.91
13632,255.78,30.66,0.0,511.56
13633,217.32,4.32,0.0,434.64
13634,295.95,144.9,0.0,1479.75
13635,9.1,1.71,0.2,9.1
13636,8.92,3.92,0.0,35.68
13637,2.82,0.99,0.2,5.64
13638,193.25,-50.6,0.35,386.5
13639,229.2,34.38,0.0,458.4
13640,51.96,-37.44,0.5,207.84
13641,87.9,21.96,0.0,175.8
13642,133.2,11.85,0.0,666.0
13643,341.46,44.31,0.0,2390.22
13644,194.8,60.32,0.0,779.2
13645,738.63,280.62,0.0,2215.89
13646,158.91,11.91,0.2,317.82
13647,93.66,26.18,0.0,655.62
13648,177.95,-42.29,0.2,355.9
13649,321.84,80.46,0.0,1931.04
13650,202.38,4.02,0.0,404.76
13651,275.5,22.66,0.15,1102.0
13652,287.24,65.6,0.002,861.72
13653,204.96,77.88,0.0,1229.76
13654,175.47,46.5,0.17,526.41
13655,141.63,25.47,0.0,141.63
13656,136.74,13.65,0.0,136.74
13657,144.34,35.26,0.1,433.02
13658,484.6,199.12,0.1,1938.4
13659,189.46,31.86,0.002,378.92
13660,109.8,30.72,0.0,439.2
13661,187.57,-192.95,0.65,375.14
13662,44.04,-86.61,0.7,44.04
13663,190.89,59.37,0.1,190.89
13664,199.26,7.92,0.0,597.78
13665,68.6,26.72,0.0,137.2
13666,68.3,31.4,0.0,341.5
13667,218.16,104.64,0.0,872.64
13668,114.06,-148.29,0.7,114.06
13669,115.5,49.62,0.0,231.0
13670,206.76,28.92,0.0,413.52
13671,159.98,57.59,0.0,319.96
13672,58.18,12.34,0.2,232.72
13673,35.09,4.09,0.4,70.18
13674,40.29,10.48,0.0,120.87
13675,166.74,24.99,0.0,166.74
13676,152.22,25.86,0.0,456.65999999999997
13677,7.52,2.63,0.2,37.599999999999994
13678,231.42,95.07,0.1,694.26
13679,155.05,-228.71,0.6,155.05
13680,149.31,-65.79,0.5,895.86
13681,71.04,-59.7,0.5,71.04
13682,117.56,-58.78,0.4,117.56
13683,149.18,31.58,0.2,895.08
13684,509.88,5.04,0.0,2039.52
13685,39.13,-8.8,0.2,39.13
13686,77.1,0.72,0.0,154.2
13687,117.6,47.04,0.0,235.2
13688,85.32,1.62,0.0,511.91999999999996
13689,181.33,28.75,0.37,362.66
13690,283.2,48.12,0.0,566.4
13691,163.38,9.78,0.0,326.76
13692,198.96,95.44,0.0,795.84
13693,207.12,68.28,0.0,1242.72
13694,49.95,23.94,0.0,149.85000000000002
13695,151.2,-136.08,0.7,604.8
13696,124.32,3.72,0.0,372.96
13697,220.19,73.31,0.25,1321.1399999999999
13698,192.13,21.61,0.2,384.26
13699,215.87,45.87,0.2,863.48
13700,45.12,22.08,0.0,90.24
13701,85.3,14.5,0.0,170.6
13702,738.29,-166.15,0.2,2214.87
13703,230.5,106.0,0.0,1152.5
13704,281.15,-95.23,0.35,843.4499999999999
13705,192.0,31.2,0.2,960.0
13706,50.7,13.68,0.0,101.4
13707,136.15,-88.67,0.6,816.9000000000001
13708,39.96,14.39,0.0,79.92
13709,128.43,-20.55,0.5,256.86
13710,97.2,20.4,0.0,194.4
13711,274.62,109.8,0.0,549.24
13712,141.63,36.81,0.0,141.63
13713,88.68,25.68,0.0,177.36
13714,188.76,69.84,0.0,755.04
13715,167.86,53.62,0.0,1175.02
13716,249.73,51.28,0.27,1748.11
13717,84.16,3.7,0.1,252.48
13718,50.87,13.52,0.1,152.60999999999999
13719,67.98,-78.18,0.6,67.98
13720,105.12,28.38,0.0,210.24
13721,120.82,-38.3,0.4,483.28
13722,67.9,25.8,0.0,339.5
13723,47.88,-84.6,0.7,95.76
13724,108.76,7.24,0.4,652.5600000000001
13725,143.13,57.24,0.0,143.13
13726,98.64,9.84,0.0,197.28
13727,74.7,33.6,0.0,149.4
13728,45.36,21.77,0.0,317.52
13729,124.29,42.24,0.0,124.29
13730,9.33,0.82,0.2,9.33
13731,7999.98,-3839.99,0.5,31999.92
13732,991.76,-347.12,0.4,2975.2799999999997
13733,149.13,47.7,0.0,447.39
13734,69.3,3.42,0.4,138.6
13735,25.34,8.87,0.2,152.04
13736,90.94,16.12,0.1,181.88
13737,88.65,0.0,0.0,265.95000000000005
13738,60.6,27.84,0.0,121.2
13739,133.5,55.95,0.0,667.5
13740,138.96,36.09,0.0,416.88
13741,251.91,47.86,0.0,2267.19
13742,71.22,14.94,0.0,71.22
13743,100.99,-11.81,0.4,807.92
13744,164.6,21.36,0.0,329.2
13745,62.64,0.6,0.0,375.84000000000003
13746,38.31,4.2,0.0,38.31
13747,455.49,86.49,0.0,1366.47
13748,148.8,46.08,0.0,297.6
13749,99.72,39.84,0.0,299.15999999999997
13750,121.2,27.84,0.0,727.2
13751,47.21,15.34,0.2,330.47
13752,340.38,54.42,0.0,680.76
13753,44.46,14.67,0.0,88.92
13754,131.57,-55.99,0.6,526.28
13755,90.93,14.13,0.17,363.72
13756,89.16,32.94,0.0,178.32
13757,83.79,-11.49,0.27,167.58
13758,113.82,56.88,0.0,341.46
13759,261.78,28.77,0.0,261.78
13760,102.84,9.24,0.0,205.68
13761,142.02,2.79,0.0,426.06000000000006
13762,144.42,18.75,0.0,144.42
13763,47.52,11.4,0.0,142.56
13764,61.56,22.74,0.0,184.68
13765,99.53,13.25,0.4,199.06
13766,39.98,9.2,0.0,79.96
13767,103.9,-145.46,0.6,207.8
13768,133.2,23.97,0.0,133.2
13769,95.28,24.72,0.0,381.12
13770,13.4,6.43,0.0,13.4
13771,29.34,10.86,0.0,88.02
13772,135.45,67.65,0.0,677.25
13773,64.28,7.88,0.27,321.4
13774,236.97,-102.78,0.4,1184.85
13775,79.74,0.0,0.0,239.21999999999997
13776,125.37,0.0,0.0,376.11
13777,192.56,-154.13,0.5,577.6800000000001
13778,162.54,81.24,0.0,325.08
13779,24.56,11.54,0.0,49.12
13780,462.13,169.33,0.1,1848.52
13781,170.88,1.68,0.0,683.52
13782,106.11,23.22,0.27,318.33
13783,84.98,-124.66,0.7,169.96
13784,100.8,6.0,0.0,403.2
13785,260.88,12.96,0.0,1043.52
13786,45.22,-17.06,0.6,271.32
13787,110.81,8.57,0.1,332.43
13788,11.96,5.86,0.0,23.92
13789,27.36,-4.84,0.2,136.8
13790,148.59,28.23,0.0,148.59
13791,435.17,-59.84,0.2,1740.68
13792,83.4,9.96,0.0,166.8
13793,97.98,-24.5,0.2,195.96
13794,219.67,31.69,0.1,439.34
13795,38.85,0.0,0.0,194.25
13796,84.52,42.24,0.0,169.04
13797,196.97,9.85,0.4,393.94
13798,229.45,-22.97,0.1,458.9
13799,122.12,-24.47,0.5,854.84
13800,322.13,-4.48,0.27,966.39
13801,57.4,-44.03,0.7,57.4
13802,76.9,-7.7,0.1,153.8
13803,135.63,40.68,0.0,406.89
13804,106.82,36.02,0.2,213.64
13805,116.71,-40.89,0.4,233.42
13806,100.4,8.0,0.0,502.0
13807,64.26,32.1,0.0,128.52
13808,37.24,10.8,0.0,148.96
13809,49.59,17.28,0.0,148.77
13810,47.95,16.18,0.2,143.85000000000002
13811,118.8,49.8,0.0,475.2
13812,20.07,9.23,0.0,60.21
13813,140.76,-178.36,0.7,563.04
13814,65.7,5.2,0.0,328.5
13815,146.48,17.75,0.1,1025.36
13816,17.96,5.84,0.2,89.80000000000001
13817,10.82,2.57,0.2,32.46
13818,123.07,-4.69,0.2,492.28
13819,35.76,12.12,0.0,71.52
13820,1242.9,262.39,0.1,6214.5
13821,101.7,11.16,0.0,610.2
13822,180.48,61.2,0.0,1443.84
13823,184.66,84.94,0.0,1292.62
13824,41.7,4.98,0.0,41.7
13825,151.98,66.87,0.0,151.98
13826,90.05,-1.13,0.2,90.05
13827,140.74,52.78,0.2,1125.92
13828,95.98,12.0,0.2,191.96
13829,98.88,6.9,0.0,197.76
13830,24.72,5.16,0.0,74.16
13831,122.89,-67.65,0.4,860.23
13832,51.81,18.63,0.0,51.81
13833,53.64,13.41,0.0,53.64
13834,163.32,21.12,0.0,653.28
13835,3.98,1.44,0.2,3.98
13836,145.32,30.48,0.0,290.64
13837,17.86,4.24,0.2,71.44
13838,102.11,-12.31,0.17,102.11
13839,138.36,42.88,0.0,276.72
13840,343.77,120.12,0.0,2406.39
13841,132.15,11.85,0.0,660.75
13842,133.2,23.97,0.0,133.2
13843,172.69,15.25,0.1,690.76
13844,241.92,-56.45,0.4,967.68
13845,77.67,-20.25,0.5,233.01
13846,80.01,3.15,0.0,240.03000000000003
13847,103.14,-98.01,0.6,103.14
13848,130.26,48.18,0.0,390.78
13849,87.42,0.0,0.0,262.26
13850,155.25,24.84,0.0,465.75
13851,60.6,13.92,0.0,181.8
13852,100.08,28.98,0.0,200.16
13853,387.22,38.02,0.002,1548.88
13854,84.8,21.2,0.0,424.0
13855,90.85,9.07,0.2,90.85
13856,159.41,-27.04,0.17,1753.51
13857,137.16,0.0,0.0,137.16
13858,42.12,-11.97,0.47,126.35999999999999
13859,54.34,5.43,0.2,217.36
13860,38.34,16.47,0.0,115.02000000000001
13861,368.55,4.05,0.1,1105.65
13862,180.08,-12.34,0.27,540.24
13863,59.6,4.1,0.0,298.0
13864,151.68,17.04,0.2,910.08
13865,94.28,31.37,0.1,282.84000000000003
13866,22.74,8.87,0.0,68.22
13867,113.76,1.08,0.0,227.52
13868,108.28,-182.54,0.65,216.56
13869,319.77,121.5,0.0,319.77
13870,148.41,34.11,0.0,445.23
13871,286.8,-172.2,0.6,1434.0
13872,76.18,-172.7,0.7,152.36
13873,111.15,48.91,0.0,555.75
13874,68.81,-123.86,0.8,344.05
13875,70.12,21.04,0.0,280.48
13876,47.49,-39.93,0.5,94.98
13877,107.46,18.24,0.0,214.92
13878,113.76,1.08,0.0,227.52
13879,2399.96,839.99,0.2,11999.8
13880,883.84,99.43,0.2,3535.36
13881,108.63,-10.29,0.47,217.26
13882,272.7,46.2,0.0,2727.0
13883,146.76,42.54,0.0,146.76
13884,48.58,-40.1,0.6,48.58
13885,80.1,37.62,0.0,240.29999999999998
13886,120.0,-40.0,0.4,600.0
13887,422.63,0.0,0.3,2958.41
13888,232.62,104.64,0.0,465.24
13889,469.99,136.3,0.0,469.99
13890,118.86,55.86,0.0,832.02
13891,87.42,32.34,0.0,174.84
13892,211.96,42.39,0.0,423.92
13893,97.74,28.32,0.0,195.48
13894,127.95,21.75,0.0,383.85
13895,136.59,-144.85,0.602,546.36
13896,132.05,-55.03,0.4,396.15000000000003
13897,172.8,-28.8,0.4,1555.2
13898,94.05,15.9,0.0,470.25
13899,195.18,19.52,0.2,195.18
13900,177.57,-37.73,0.2,355.14
13901,207.0,25.88,0.2,621.0
13902,78.57,24.3,0.0,707.1299999999999
13903,104.02,14.56,0.0,728.14
13904,82.84,21.52,0.0,165.68
13905,94.9,-33.26,0.6,569.4000000000001
13906,24.64,4.0,0.2,98.56
13907,118.35,36.63,0.0,355.04999999999995
13908,46.96,22.54,0.0,375.68
13909,96.6,11.58,0.0,193.2
13910,68.07,10.2,0.0,68.07
13911,29.55,3.54,0.0,29.55
13912,47.52,9.48,0.0,190.08
13913,157.79,-115.72,0.7,157.79
13914,127.3,28.57,0.2,381.9
13915,180.4,-90.2,0.4,360.8
13916,149.76,52.38,0.0,449.28
13917,90.3,3.6,0.0,270.9
13918,131.2,28.8,0.0,524.8
13919,142.2,2.7,0.0,1279.8
13920,220.54,-485.24,0.7,1323.24
13921,19.44,9.33,0.0,58.32000000000001
13922,103.08,21.6,0.0,206.16
13923,61.38,-37.92,0.4,306.90000000000003
13924,54.18,8.1,0.0,162.54
13925,105.06,36.72,0.0,315.18
13926,58.8,15.84,0.0,235.2
13927,97.8,2.88,0.0,195.6
13928,93.6,14.1,0.27,187.2
13929,192.16,67.26,0.2,960.8
13930,94.08,27.24,0.0,188.16
13931,79.6,-33.26,0.4,716.4
13932,157.32,66.0,0.0,629.28
13933,332.94,53.27,0.0,998.8199999999999
13934,135.09,28.35,0.0,405.27
13935,159.73,63.85,0.1,638.92
13936,103.58,-33.67,0.6,103.58
13937,205.67,-12.1,0.15,411.34
13938,60.92,23.72,0.0,121.84
13939,91.38,14.58,0.0,182.76
13940,65.28,3.9,0.0,65.28
13941,141.66,2.7,0.0,849.96
13942,225.99,-10.11,0.1,1129.95
13943,73.08,-17.16,0.4,438.48
13944,84.5,5.9,0.0,422.5
13945,100.76,-45.4,0.4,906.84
13946,146.69,-22.03,0.4,293.38
13947,103.08,21.6,0.0,206.16
13948,102.78,29.76,0.0,205.56
13949,62.58,14.28,0.0,438.06
13950,174.24,59.22,0.0,174.24
13951,88.1,34.3,0.0,440.5
13952,75.6,4.14,0.27,151.2
13953,485.88,9.72,0.0,2915.2799999999997
13954,155.7,34.2,0.0,467.09999999999997
13955,39.0,17.55,0.0,117.0
13956,67.18,-16.79,0.6,67.18
13957,111.84,4.44,0.0,447.36
13958,166.1,54.8,0.0,830.5
13959,151.56,39.33,0.0,454.68
13960,20.52,5.28,0.0,41.04
13961,183.92,51.48,0.0,367.84
13962,168.3,58.89,0.0,168.3
13963,61.2,18.96,0.0,61.2
13964,187.99,-17.69,0.15,375.98
13965,104.2,-125.06,0.6,104.2
13966,11.68,5.49,0.0,23.36
13967,46.2,-24.64,0.4,323.40000000000003
13968,48.8,1.7,0.17,244.0
13969,113.28,29.43,0.0,113.28
13970,39.99,11.6,0.0,39.99
13971,134.95,20.29,0.27,404.84999999999997
13972,47.0,-14.2,0.27,94.0
13973,41.58,9.66,0.1,166.32
13974,136.2,21.72,0.0,544.8
13975,57.6,8.64,0.0,115.2
13976,13.9,4.52,0.2,27.8
13977,254.68,-30.8,0.17,1018.72
13978,107.4,8.58,0.0,214.8
13979,109.8,43.92,0.0,219.6
13980,683.25,61.35,0.0,3416.25
13981,88.2,7.92,0.0,88.2
13982,143.13,57.24,0.0,143.13
13983,141.51,-4.74,0.1,424.53
13984,184.95,-92.52,0.5,554.8499999999999
13985,95.16,9.48,0.0,380.64
13986,84.96,38.16,0.0,254.88
13987,99.0,13.86,0.0,198.0
13988,169.65,39.0,0.0,848.25
13989,68.56,-37.74,0.6,342.8
13990,44.69,5.03,0.2,312.83
13991,40.41,18.59,0.0,363.68999999999994
13992,70.2,21.69,0.0,210.60000000000002
13993,129.52,11.44,0.1,388.56000000000006
13994,91.71,10.98,0.0,91.71
13995,444.88,4.4,0.0,1779.52
13996,119.47,-35.85,0.4,238.94
13997,87.3,-36.4,0.4,436.5
13998,511.26,-178.98,0.6,2045.04
13999,101.52,1.0,0.0,203.04
14000,57.2,-26.33,0.5,171.60000000000002
14001,127.71,59.94,0.0,383.13
14002,197.28,88.68,0.0,1183.68
14003,93.42,14.94,0.0,186.84
14004,33.82,9.13,0.0,67.64
14005,133.7,-80.22,0.6,534.8
14006,66.77,10.01,0.4,66.77
14007,82.56,1.02,0.2,165.12
14008,23.34,7.2,0.0,46.68
14009,146.74,-102.74,0.6,146.74
14010,74.52,10.35,0.0,223.56
14011,9.33,0.82,0.2,9.33
14012,82.35,23.04,0.0,247.04999999999998
14013,57.0,5.7,0.0,114.0
14014,81.66,3.24,0.0,163.32
14015,39.56,-7.16,0.5,118.68
14016,127.47,1.26,0.0,127.47
14017,52.74,21.6,0.0,105.48
14018,97.32,45.72,0.0,194.64
14019,1649.95,659.98,0.0,8249.75
14020,96.66,3.78,0.0,289.98
14021,70.47,3.51,0.0,70.47
14022,5.34,1.87,0.2,5.34
14023,87.6,30.6,0.0,438.0
14024,38.16,17.91,0.0,38.16
14025,46.49,-54.31,0.7,278.94
14026,356.16,163.8,0.0,2493.1200000000003
14027,130.5,33.9,0.0,652.5
14028,146.94,36.72,0.0,146.94
14029,84.67,-1.46,0.4,254.01
14030,387.0,61.92,0.0,1161.0
14031,170.19,64.65,0.0,170.19
14032,203.16,26.4,0.0,812.64
